e+00","4.66e-07","441000"
441310,"Automotive Parts and Accessories Stores","Nitrogen trifluoride","kg/2021 USD, purchaser price","8.26e-10","0.00e+00","8.26e-10","441000"
441310,"Automotive Parts and Accessories Stores","Methane","kg/2021 USD, purchaser price","3.40e-04","0.00e+00","3.40e-04","441000"
441310,"Automotive Parts and Accessories Stores","Nitrous oxide","kg/2021 USD, purchaser price","9.21e-06","0.00e+00","9.21e-06","441000"
441310,"Automotive Parts and Accessories Stores","HFC-236fa","kg/2021 USD, purchaser price","1.22e-09","0.00e+00","1.22e-09","441000"
441310,"Automotive Parts and Accessories Stores","Hexafluoroethane","kg/2021 USD, purchaser price","3.84e-09","0.00e+00","3.84e-09","441000"
441310,"Automotive Parts and Accessories Stores","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.30e-10","0.00e+00","2.30e-10","441000"
441310,"Automotive Parts and Accessories Stores","HFC-143a","kg/2021 USD, purchaser price","6.74e-08","0.00e+00","6.74e-08","441000"
441310,"Automotive Parts and Accessories Stores","HFC-125","kg/2021 USD, purchaser price","1.81e-07","0.00e+00","1.81e-07","441000"
441310,"Automotive Parts and Accessories Stores","Perfluoropropane","kg/2021 USD, purchaser price","2.68e-10","0.00e+00","2.68e-10","441000"
441310,"Automotive Parts and Accessories Stores","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.82e-07","0.00e+00","1.82e-07","441000"
441310,"Automotive Parts and Accessories Stores","HFC-32","kg/2021 USD, purchaser price","1.09e-07","0.00e+00","1.09e-07","441000"
441310,"Automotive Parts and Accessories Stores","Sulfur hexafluoride","kg/2021 USD, purchaser price","9.30e-09","0.00e+00","9.30e-09","441000"
441310,"Automotive Parts and Accessories Stores","Carbon dioxide","kg/2021 USD, purchaser price","9.01e-02","0.00e+00","9.01e-02","441000"
441310,"Automotive Parts and Accessories Stores","Carbon tetrafluoride","kg/2021 USD, purchaser price","1.74e-08","0.00e+00","1.74e-08","441000"
441320,"Tire Dealers","HFC-134a","kg/2021 USD, purchaser price","4.66e-07","0.00e+00","4.66e-07","441000"
441320,"Tire Dealers","Nitrogen trifluoride","kg/2021 USD, purchaser price","8.26e-10","0.00e+00","8.26e-10","441000"
441320,"Tire Dealers","HFC-143a","kg/2021 USD, purchaser price","6.74e-08","0.00e+00","6.74e-08","441000"
441320,"Tire Dealers","Carbon dioxide","kg/2021 USD, purchaser price","9.01e-02","0.00e+00","9.01e-02","441000"
441320,"Tire Dealers","Hexafluoroethane","kg/2021 USD, purchaser price","3.84e-09","0.00e+00","3.84e-09","441000"
441320,"Tire Dealers","Methane","kg/2021 USD, purchaser price","3.40e-04","0.00e+00","3.40e-04","441000"
441320,"Tire Dealers","HFC-32","kg/2021 USD, purchaser price","1.09e-07","0.00e+00","1.09e-07","441000"
441320,"Tire Dealers","Nitrous oxide","kg/2021 USD, purchaser price","9.21e-06","0.00e+00","9.21e-06","441000"
441320,"Tire Dealers","Perfluoropropane","kg/2021 USD, purchaser price","2.68e-10","0.00e+00","2.68e-10","441000"
441320,"Tire Dealers","HFC-23","kg/2021 USD, purchaser price","3.66e-09","0.00e+00","3.66e-09","441000"
441320,"Tire Dealers","Carbon tetrafluoride","kg/2021 USD, purchaser price","1.74e-08","0.00e+00","1.74e-08","441000"
441320,"Tire Dealers","HFC-125","kg/2021 USD, purchaser price","1.81e-07","0.00e+00","1.81e-07","441000"
441320,"Tire Dealers","HFC-236fa","kg/2021 USD, purchaser price","1.22e-09","0.00e+00","1.22e-09","441000"
441320,"Tire Dealers","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.82e-07","0.00e+00","1.82e-07","441000"
441320,"Tire Dealers","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.30e-10","0.00e+00","2.30e-10","441000"
441320,"Tire Dealers","Sulfur hexafluoride","kg/2021 USD, purchaser price","9.30e-09","0.00e+00","9.30e-09","441000"
442110,"Furniture Stores","Carbon tetrafluoride","kg/2021 USD, purchaser price","2.65e-08","0.00e+00","2.65e-08","4B0000"
442110,"Furniture Stores","Nitrous oxide","kg/2021 USD, purchaser price","1.51e-05","0.00e+00","1.51e-05","4B0000"
442110,"Furniture Stores","Perfluoropropane","kg/2021 USD, purchaser price","8.48e-10","0.00e+00","8.48e-10","4B0000"
442110,"Furniture Stores","Hexafluoroethane","kg/2021 USD, purchaser price","7.69e-09","0.00e+00","7.69e-09","4B0000"
442110,"Furniture Stores","Perfluorocyclobutane","kg/2021 USD, purchaser price","7.27e-10","0.00e+00","7.27e-10","4B0000"
442110,"Furniture Stores","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.48e-08","0.00e+00","1.48e-08","4B0000"
442110,"Furniture Stores","HFC-32","kg/2021 USD, purchaser price","1.98e-07","0.00e+00","1.98e-07","4B0000"
442110,"Furniture Stores","HFC-236fa","kg/2021 USD, purchaser price","2.21e-09","0.00e+00","2.21e-09","4B0000"
442110,"Furniture Stores","HFC-134a","kg/2021 USD, purchaser price","8.41e-07","0.00e+00","8.41e-07","4B0000"
442110,"Furniture Stores","Methane","kg/2021 USD, purchaser price","4.69e-04","0.00e+00","4.69e-04","4B0000"
442110,"Furniture Stores","HFC-125","kg/2021 USD, purchaser price","3.28e-07","0.00e+00","3.28e-07","4B0000"
442110,"Furniture Stores","Nitrogen trifluoride","kg/2021 USD, purchaser price","2.61e-09","0.00e+00","2.61e-09","4B0000"
442110,"Furniture Stores","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","3.31e-07","0.00e+00","3.31e-07","4B0000"
442110,"Furniture Stores","HFC-143a","kg/2021 USD, purchaser price","1.22e-07","0.00e+00","1.22e-07","4B0000"
442110,"Furniture Stores","HFC-23","kg/2021 USD, purchaser price","6.38e-09","0.00e+00","6.38e-09","4B0000"
442110,"Furniture Stores","Carbon dioxide","kg/2021 USD, purchaser price","1.43e-01","0.00e+00","1.43e-01","4B0000"
