e-09","3.47e-09","111300"
111334,"Berry (except Strawberry) Farming","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","5.95e-08","1.53e-07","2.13e-07","111300"
111334,"Berry (except Strawberry) Farming","HFC-236fa","kg/2021 USD, purchaser price","3.97e-10","1.02e-09","1.42e-09","111300"
111334,"Berry (except Strawberry) Farming","Carbon tetrafluoride","kg/2021 USD, purchaser price","7.82e-09","7.15e-09","1.50e-08","111300"
111334,"Berry (except Strawberry) Farming","Sulfur hexafluoride","kg/2021 USD, purchaser price","4.37e-09","4.18e-09","8.56e-09","111300"
111334,"Berry (except Strawberry) Farming","Carbon dioxide","kg/2021 USD, purchaser price","1.91e-01","6.99e-02","2.61e-01","111300"
111334,"Berry (except Strawberry) Farming","Perfluoropropane","kg/2021 USD, purchaser price","1.18e-10","1.56e-10","2.74e-10","111300"
111335,"Tree Nut Farming","Carbon tetrafluoride","kg/2021 USD, purchaser price","7.82e-09","7.15e-09","1.50e-08","111300"
111335,"Tree Nut Farming","Sulfur hexafluoride","kg/2021 USD, purchaser price","4.37e-09","4.18e-09","8.56e-09","111300"
111335,"Tree Nut Farming","Carbon dioxide","kg/2021 USD, purchaser price","1.91e-01","6.99e-02","2.61e-01","111300"
111335,"Tree Nut Farming","HFC-23","kg/2021 USD, purchaser price","6.01e-09","3.54e-09","9.54e-09","111300"
111335,"Tree Nut Farming","HFC-134a","kg/2021 USD, purchaser price","1.53e-07","3.89e-07","5.42e-07","111300"
111335,"Tree Nut Farming","Perfluoropropane","kg/2021 USD, purchaser price","1.18e-10","1.56e-10","2.74e-10","111300"
111335,"Tree Nut Farming","HFC-32","kg/2021 USD, purchaser price","3.57e-08","9.17e-08","1.27e-07","111300"
111335,"Tree Nut Farming","HFC-143a","kg/2021 USD, purchaser price","2.20e-08","5.66e-08","7.87e-08","111300"
111335,"Tree Nut Farming","HFC-125","kg/2021 USD, purchaser price","5.91e-08","1.52e-07","2.11e-07","111300"
111335,"Tree Nut Farming","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.01e-10","1.34e-10","2.35e-10","111300"
111335,"Tree Nut Farming","Methane","kg/2021 USD, purchaser price","5.98e-04","2.72e-04","8.71e-04","111300"
111335,"Tree Nut Farming","HFC-236fa","kg/2021 USD, purchaser price","3.97e-10","1.02e-09","1.42e-09","111300"
111335,"Tree Nut Farming","Nitrous oxide","kg/2021 USD, purchaser price","7.10e-04","8.16e-06","7.18e-04","111300"
111335,"Tree Nut Farming","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","5.95e-08","1.53e-07","2.13e-07","111300"
111335,"Tree Nut Farming","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.65e-10","4.81e-10","8.45e-10","111300"
111335,"Tree Nut Farming","Hexafluoroethane","kg/2021 USD, purchaser price","1.71e-09","1.76e-09","3.47e-09","111300"
111336,"Fruit and Tree Nut Combination Farming","Nitrous oxide","kg/2021 USD, purchaser price","7.10e-04","8.16e-06","7.18e-04","111300"
111336,"Fruit and Tree Nut Combination Farming","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.01e-10","1.34e-10","2.35e-10","111300"
111336,"Fruit and Tree Nut Combination Farming","HFC-32","kg/2021 USD, purchaser price","3.57e-08","9.17e-08","1.27e-07","111300"
111336,"Fruit and Tree Nut Combination Farming","Carbon dioxide","kg/2021 USD, purchaser price","1.91e-01","6.99e-02","2.61e-01","111300"
111336,"Fruit and Tree Nut Combination Farming","HFC-236fa","kg/2021 USD, purchaser price","3.97e-10","1.02e-09","1.42e-09","111300"
111336,"Fruit and Tree Nut Combination Farming","HFC-143a","kg/2021 USD, purchaser price","2.20e-08","5.66e-08","7.87e-08","111300"
111336,"Fruit and Tree Nut Combination Farming","Perfluoropropane","kg/2021 USD, purchaser price","1.18e-10","1.56e-10","2.74e-10","111300"
111336,"Fruit and Tree Nut Combination Farming","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.65e-10","4.81e-10","8.45e-10","111300"
111336,"Fruit and Tree Nut Combination Farming","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","5.95e-08","1.53e-07","2.13e-07","111300"
111336,"Fruit and Tree Nut Combination Farming","HFC-134a","kg/2021 USD, purchaser price","1.53e-07","3.89e-07","5.42e-07","111300"
111336,"Fruit and Tree Nut Combination Farming","Carbon tetrafluoride","kg/2021 USD, purchaser price","7.82e-09","7.15e-09","1.50e-08","111300"
111336,"Fruit and Tree Nut Combination Farming","Methane","kg/2021 USD, purchaser price","5.98e-04","2.72e-04","8.71e-04","111300"
111336,"Fruit and Tree Nut Combination Farming","Hexafluoroethane","kg/2021 USD, purchaser price","1.71e-09","1.76e-09","3.47e-09","111300"
111336,"Fruit and Tree Nut Combination Farming","HFC-125","kg/2021 USD, purchaser price","5.91e-08","1.52e-07","2.11e-07","111300"
111336,"Fruit and Tree Nut Combination Farming","HFC-23","kg/2021 USD, purchaser price","6.01e-09","3.54e-09","9.54e-09","111300"
111336,"Fruit and Tree Nut Combination Farming","Sulfur hexafluoride","kg/2021 USD, purchaser price","4.37e-09","4.18e-09","8.56e-09","111300"
111339,"Other Noncitrus Fruit Farming","HFC-23","kg/2021 USD, purchaser price","6.01e-09","3.54e-09","9.54e-09","111300"
111339,"Other Noncitrus Fruit Farming","HFC-143a","kg/2021 USD, purchaser price","2.20e-08","5.66e-08","7.87e-08","111300"
111339,"Other Noncitrus Fruit Farming","HFC-236fa","kg/2021 USD, purchaser price","3.97e-10","1.02e-09","1.42e-09","111300"
111339,"Other Noncitrus Fruit Farming","Sulfur hexafluoride","kg/2021 USD, purchaser price","4.37e-09","4.18e-09","8.56e-09","111300"
111339,"Other Noncitrus Fruit Farming","Carbon tetrafluoride","kg/2021 USD, purchaser price","7.82e-09","7.15e-09","1.50e-08","111300"
111339,"Other Noncitrus Fruit Farming","Methane","kg/2021 USD, purchaser price","5.98e-04","2.72e-04","8.71e-04","111300"
111339,"Other Noncitrus Fruit Farming","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","5.95e-08","1.53e-07","2.13e-07","111300"
111339,"Other Noncitrus Fruit Farming","Perfluoropropane","kg/2021 USD, purchaser price","1.18e-10","1.56e-10","2.74e-10","111300"
111339,"Other Noncitrus Fruit Farming","Carbon dioxide","kg/2021 USD, purchaser price","1.91e-01","6.99e-02","2.61e-01","111300"
111339,"Other Noncitrus Fruit Farming","Nitrous oxide","kg/2021 USD, purchaser price","7.10e-04","8.16e-06","7.18e-04","111300"
111339,"Other Noncitrus Fruit Farming","Hexafluoroethane","kg/2021 USD, purchaser price","1.71e-09","1.76e-09","3.47e-09","111300"
111339,"Other Noncitrus Fruit Farming","HFC-134a","kg/2021 USD, purchaser price","1.53e-07","3.89e-07","5.42e-07","111300"
111339,"Other Noncitrus Fruit Farming","HFC-32","kg/2021 USD, purchaser price","3.57e-08","9.17e-08","1.27e-07","111300"
111339,"Other Noncitrus Fruit Farming","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.65e-10","4.81e-10","8.45e-10","111300"
111339,"Other Noncitrus Fruit Farming","HFC-125","kg/2021 USD, purchaser price","5.91e-08","1.52e-07","2.11e-07","111300"
111339,"Other Noncitrus Fruit Farming","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.01e-10","1.34e-10","2.35e-10","111300"
111411,"Mushroom Production","Carbon dioxide","kg/2021 USD, purchaser price","6.22e-01","9.40e-02","7.16e-01","111400"
111411,"Mushroom Production","Methane","kg/2021 USD, purchaser price","1.15e-03","3.64e-04","1.52e-03","111400"
111411,"Mushroom Production","HFC-236fa","kg/2021 USD, purchaser price","9.69e-10","1.28e-09","2.25e-09","111400"
111411,"Mushroom Production","HFC-134a","kg/2021 USD, purchaser price","3.71e-07","4.89e-07","8.60e-07","111400"
111411,"Mushroom Production","Carbon tetrafluoride","kg/2021 USD, purchaser price","1.20e-08","8.30e-09","2.03e-08","111400"
111411,"Mushroom Production","Nitrogen trifluoride","kg/2021 USD, purchaser price","5.92e-10","5.40e-10","1.13e-09","111400"
111411,"Mushroom Production","HFC-32","kg/2021 USD, purchaser price","8.71e-08","1.15e-07","2.02e-07","111400"
111411,"Mushroom Production","HFC-143a","kg/2021 USD, purchaser price","5.38e-08","7.12e-08","1.25e-07","111400"
111411,"Mushroom Production","Hexafluoroethane","kg/2021 USD, purchaser price","2.67e-09","2.02e-09","4.68e-09","111400"
111411,"Mushroom Production","Nitrous oxide","kg/2021 USD, purchaser price","9.44e-04","9.96e-06","9.54e-04","111400"
111411,"Mushroom Production","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.45e-07","1.92e-07","3.38e-07","111400"
111411,"Mushroom Production","HFC-23","kg/2021 USD, purchaser price","1.22e-08","4.17e-09","1.64e-08","111400"
111411,"Mushroom Production","HFC-125","kg/2021 USD, purchaser price","1.44e-07","1.91e-07","3.35e-07","111400"
111411,"Mushroom Production","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.65e-10","1.50e-10","3.15e-10","111400"
111411,"Mushroom Production","Perfluoropropane","kg/2021 USD, purchaser price","1.92e-10","1.75e-10","3.68e-10","111400"
111411,"Mushroom Production","Sulfur hexafluoride","kg/2021 USD, purchaser price","6.86e-09","5.04e-09","1.19e-08","111400"
111419,"Other Food Crops Grown Under Cover","Carbon dioxide","kg/2021 USD, purchaser price","6.22e-01","9.40e-02","7.16e-01","111400"
111419,"Other Food Crops Grown Under Cover","Methane","kg/2021 USD, purchaser price","1.15e-03","3.64e-04","1.52e-03","111400"
111419,"Other Food Crops Grown Under Cover","Carbon tetrafluoride","kg/2021 USD, purchaser price","1.20e-08","8.30e-09","2.03e-08","111400"
111419,"Other Food Crops Grown Under Cover","Nitrogen trifluoride","kg/2021 USD, purchaser price","5.92e-10","5.40e-10","1.13e-09","111400"
111419,"Other Food Crops Grown Under Cover","Hexafluoroethane","kg/2021 USD, purchaser price","2.67e-09","2.02e-09","4.68e-09","111400"
111419,"Other Food Crops Grown Under Cover","Nitrous oxide","kg/2021 USD, purchaser price","9.44e-04","9.96e-06","9.54e-04","111400"
111419,"Other Food Crops Grown Under Cover","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.45e-07","1.92e-07","3.38e-07","111400"
111419,"Other Food Crops Grown Under Cover","HFC-23","kg/2021 USD, purchaser price","1.22e-08","4.17e-09","1.64e-08","111400"
111419,"Other Food Crops Grown Under Cover","HFC-125","kg/2021 USD, purchaser price","1.44e-07","1.91e-07","3.35e-07","111400"
111419,"Other Food Crops Grown Under Cover","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.65e-10","1
